strategy,symbol,n_trades,total_pnl_usdt,gross_pnl_usdt,total_fees_usdt,win_rate_pct,sharpe,sortino,calmar,max_drawdown_pct,profit_factor,group
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ICP_USDT,3056,-667.03,2066.72,2733.75,53.7,-0.145,-0.044,-0.065,-21.26,0.98,B_New
B_Ichimoku Cloud,APT_USDT,688,-595.65,2053.67,2649.32,40.3,-0.152,-0.054,-0.079,-21.67,0.96,B_New
A_MACD Momentum,BTC_USDT,3551,-741.11,1934.97,2676.08,35.9,-0.154,-0.063,-0.038,-23.35,0.97,A_Original
B_Ichimoku Cloud,ATOM_USDT,1394,-1184.64,1430.78,2615.43,40.3,-0.159,-0.047,-0.061,-29.19,0.97,B_New
B_Keltner Channel Breakout,SUI_USDT,392,-482.46,609.64,1092.1,44.4,-0.159,-0.038,-0.096,-16.93,0.96,B_New
"B_SuperTrend (ATR×3, 10)",UNI_USDT,658,-730.7,170.31,901.01,38.8,-0.164,-0.032,-0.054,-24.9,0.95,B_New
B_GARCH Volatility Position Sizing,UNI_USDT,649,-1013.21,310.87,1324.07,44.8,-0.172,-0.034,-0.078,-24.04,0.95,B_New
A_Bollinger Band Reversion,BNB_USDT,1208,-853.1,80.7,933.8,64.0,-0.177,-0.021,-0.047,-22.24,0.94,A_Original
A_RSI Mean Reversion,UNI_USDT,97,-298.18,-143.15,155.04,46.4,-0.178,-0.012,-0.062,-8.58,0.87,A_Original
B_MACD Centerline Cross + Divergence,TRX_USDT,3242,-816.49,2233.16,3049.64,45.5,-0.178,-0.055,-0.038,-28.08,0.97,B_New
A_Ensemble A (RSI+MACD+BB),ETH_USDT,4424,-907.13,2438.57,3345.7,40.4,-0.181,-0.068,-0.039,-28.11,0.98,A_Original
B_GARCH Volatility Position Sizing,LTC_USDT,982,-1195.82,302.0,1497.81,46.8,-0.181,-0.031,-0.069,-21.9,0.95,B_New
B_Futures Short RF Model,ATOM_USDT,676,-1041.48,253.82,1295.3,47.8,-0.186,-0.031,-0.053,-29.13,0.95,B_New
B_Base RF Model,APT_USDT,451,-588.41,1108.14,1696.55,42.4,-0.187,-0.041,-0.082,-20.61,0.95,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),HBAR_USDT,3964,-1199.57,1938.56,3138.12,54.0,-0.189,-0.058,-0.061,-31.5,0.97,B_New
"B_SuperTrend (ATR×3, 10)",ICP_USDT,563,-683.78,428.87,1112.65,36.8,-0.197,-0.053,-0.085,-16.48,0.95,B_New
B_GARCH Volatility Position Sizing,APT_USDT,380,-657.89,1097.94,1755.83,47.4,-0.205,-0.041,-0.083,-22.9,0.94,B_New
B_Elliott Wave + Base ML,APT_USDT,196,-458.1,352.61,810.7,40.8,-0.207,-0.032,-0.093,-14.05,0.92,B_New
B_Ichimoku Cloud,LTC_USDT,1689,-1474.37,528.22,2002.59,38.0,-0.216,-0.069,-0.057,-33.33,0.96,B_New
B_Futures Short RF Model,SUI_USDT,273,-531.99,371.94,903.93,45.4,-0.22,-0.04,-0.094,-19.2,0.93,B_New
B_Keltner Channel Breakout,UNI_USDT,752,-1088.86,12.61,1101.46,42.7,-0.221,-0.049,-0.093,-21.68,0.94,B_New
B_Donchian Breakout,DOGE_USDT,368,-7010.4,-6781.2,229.2,45.1,-0.223,-0.013,-0.207,-78.38,0.47,B_New
B_Volatility Breakout (TTM Squeeze),SOL_USDT,340,-838.17,-320.15,518.03,46.2,-0.225,-0.03,-0.106,-14.28,0.9,B_New
A_Ensemble A (RSI+MACD+BB),SOL_USDT,2916,-1021.24,1214.65,2235.89,42.8,-0.227,-0.083,-0.091,-20.53,0.97,A_Original
B_Ornstein-Uhlenbeck Filter,APT_USDT,1755,-696.07,1616.72,2312.79,51.6,-0.23,-0.075,-0.101,-19.94,0.96,B_New
A_RSI Mean Reversion,BNB_USDT,153,-486.37,-359.45,126.92,50.3,-0.232,-0.011,-0.068,-8.57,0.84,A_Original
A_Ensemble A (RSI+MACD+BB),NEAR_USDT,2959,-1111.07,1014.88,2125.95,41.7,-0.233,-0.096,-0.105,-19.99,0.96,A_Original
A_Bollinger Band Reversion,BTC_USDT,1244,-843.28,169.63,1012.91,64.4,-0.243,-0.029,-0.077,-13.08,0.93,A_Original
A_Ensemble A (RSI+MACD+BB),AVAX_USDT,2930,-1141.38,1300.94,2442.32,40.8,-0.246,-0.105,-0.08,-26.66,0.97,A_Original
B_MTF SMA-200 Filter,ATOM_USDT,2928,-1946.39,1687.55,3633.94,35.7,-0.262,-0.106,-0.093,-32.53,0.96,B_New
B_Volatility Breakout (TTM Squeeze),LINK_USDT,465,-1004.55,-425.75,578.8,43.7,-0.266,-0.035,-0.083,-17.31,0.9,B_New
A_MACD Momentum,NEAR_USDT,2388,-1419.87,516.25,1936.12,37.3,-0.267,-0.129,-0.112,-24.28,0.95,A_Original
"B_SuperTrend (ATR×3, 10)",APT_USDT,374,-643.64,705.73,1349.37,36.4,-0.268,-0.079,-0.09,-20.74,0.92,B_New
B_Trend RF Model,ETH_USDT,970,-1676.13,-625.83,1050.29,44.6,-0.279,-0.048,-0.068,-30.45,0.92,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),SUI_USDT,1814,-679.14,1046.22,1725.36,52.2,-0.284,-0.092,-0.179,-12.9,0.96,B_New
B_Keltner Channel Breakout,LTC_USDT,1034,-1592.57,-444.48,1148.09,44.2,-0.294,-0.06,-0.077,-26.53,0.92,B_New
B_Donchian Breakout,APT_USDT,247,-636.92,711.62,1348.54,43.7,-0.294,-0.046,-0.122,-15.09,0.91,B_New
B_MACD Centerline Cross + Divergence,DOT_USDT,2254,-1133.4,1081.39,2214.79,47.5,-0.295,-0.092,-0.106,-19.72,0.95,B_New
B_MTF SMA-200 Filter,BTC_USDT,3582,-1699.05,1268.38,2967.42,34.5,-0.295,-0.107,-0.072,-29.44,0.95,B_New
B_Volatility Breakout (TTM Squeeze),DOGE_USDT,428,-961.36,-488.68,472.68,42.1,-0.305,-0.042,-0.098,-14.99,0.88,B_New
"B_SuperTrend (ATR×3, 10)",ATOM_USDT,774,-1345.9,-6.39,1339.51,37.7,-0.31,-0.073,-0.072,-28.33,0.92,B_New
B_Elliott Wave + Base ML,ATOM_USDT,415,-1197.19,-622.02,575.17,45.3,-0.313,-0.042,-0.116,-15.57,0.89,B_New
B_Volatility Breakout (TTM Squeeze),NEAR_USDT,304,-923.2,-388.48,534.73,45.7,-0.315,-0.039,-0.124,-13.92,0.88,B_New
B_Ornstein-Uhlenbeck Filter,ADA_USDT,3792,-1749.36,909.96,2659.31,52.3,-0.316,-0.096,-0.098,-24.21,0.95,B_New
B_Ornstein-Uhlenbeck Filter,ATOM_USDT,3577,-1594.44,1251.93,2846.36,54.6,-0.317,-0.085,-0.131,-18.68,0.95,B_New
B_VWAP Reversion,DOGE_USDT,2616,-1530.42,529.83,2060.26,58.5,-0.324,-0.067,-0.122,-19.7,0.94,B_New
B_Trend RF Model,LTC_USDT,990,-1790.26,-599.93,1190.33,45.5,-0.328,-0.062,-0.075,-30.88,0.92,B_New
B_OFI Momentum,ICP_USDT,1574,-1368.57,491.24,1859.82,43.6,-0.33,-0.099,-0.125,-23.24,0.94,B_New
A_MACD Momentum,LTC_USDT,3586,-1905.05,947.08,2852.13,36.4,-0.332,-0.153,-0.069,-35.96,0.95,A_Original
B_OFI Momentum,LINK_USDT,2237,-1843.13,82.69,1925.82,44.1,-0.344,-0.104,-0.096,-28.67,0.94,B_New
B_Volatility Breakout (TTM Squeeze),ICP_USDT,307,-842.87,-157.0,685.87,42.0,-0.352,-0.045,-0.087,-20.03,0.87,B_New
A_RSI Mean Reversion,SUI_USDT,57,-348.2,-203.36,144.84,49.1,-0.354,-0.018,-0.177,-6.61,0.79,A_Original
B_Keltner Channel Breakout,ATOM_USDT,905,-1890.03,-133.92,1756.11,46.1,-0.356,-0.075,-0.112,-26.29,0.91,B_New
A_Bollinger Band Reversion,DOGE_USDT,942,-1321.51,-300.34,1021.17,60.6,-0.372,-0.046,-0.101,-20.42,0.9,A_Original
A_RSI Mean Reversion,ETH_USDT,196,-683.97,-500.47,183.5,49.0,-0.377,-0.025,-0.087,-9.35,0.8,A_Original
B_OU Mean-Reversion Entry,ATOM_USDT,1,-26.23,-25.93,0.3,0.0,-0.377,0.0,-0.143,-0.26,0.0,B_New
B_OFI Momentum,APT_USDT,1105,-1130.76,1149.37,2280.14,40.5,-0.378,-0.136,-0.122,-27.26,0.93,B_New
B_Ornstein-Uhlenbeck Filter,BNB_USDT,3774,-1938.09,356.56,2294.65,51.5,-0.378,-0.112,-0.097,-25.82,0.94,B_New
A_RSI Mean Reversion,BTC_USDT,191,-718.8,-529.65,189.14,49.7,-0.386,-0.023,-0.075,-11.34,0.78,A_Original
A_MACD Momentum,ICP_USDT,2122,-1624.15,494.51,2118.65,37.2,-0.389,-0.176,-0.119,-29.35,0.94,A_Original
B_OU Mean-Reversion Entry,HBAR_USDT,1,-23.26,-22.96,0.3,0.0,-0.389,0.0,-0.152,-0.23,0.0,B_New
B_OU Mean-Reversion Entry,NEAR_USDT,2,-39.18,-38.58,0.6,50.0,-0.4,0.0,-0.17,-0.41,0.05,B_New
B_Base RF Model,SUI_USDT,387,-949.46,97.2,1046.66,41.9,-0.407,-0.087,-0.16,-20.42,0.91,B_New
A_Bollinger Band Reversion,UNI_USDT,778,-1452.69,-542.5,910.18,61.3,-0.408,-0.053,-0.189,-14.53,0.9,A_Original
A_MACD Momentum,ATOM_USDT,2917,-2118.66,527.49,2646.15,37.8,-0.414,-0.184,-0.101,-32.86,0.94,A_Original
B_Trend RF Model,SOL_USDT,673,-2071.53,-976.86,1094.67,48.7,-0.434,-0.07,-0.163,-24.32,0.89,B_New
B_OU Mean-Reversion Entry,DOT_USDT,2,-36.93,-36.33,0.6,0.0,-0.441,-0.003,-0.175,-0.37,0.0,B_New
A_MACD Momentum,HBAR_USDT,2894,-2616.36,-602.06,2014.29,36.8,-0.443,-0.224,-0.115,-38.89,0.91,A_Original
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),BNB_USDT,4569,-2191.72,427.23,2618.95,52.5,-0.447,-0.127,-0.099,-29.12,0.94,B_New
B_Donchian Breakout,SUI_USDT,218,-926.82,-282.83,643.99,42.2,-0.459,-0.072,-0.201,-15.79,0.86,B_New
B_Ornstein-Uhlenbeck Filter,DOGE_USDT,3121,-2089.85,124.03,2213.89,51.5,-0.466,-0.128,-0.145,-23.29,0.92,B_New
A_RSI Mean Reversion,TRX_USDT,189,-815.14,-491.85,323.29,46.0,-0.478,-0.032,-0.127,-8.46,0.74,A_Original
A_Ensemble A (RSI+MACD+BB),HBAR_USDT,3609,-2208.26,107.48,2315.74,40.3,-0.49,-0.217,-0.16,-23.17,0.93,A_Original
A_Bollinger Band Reversion,APT_USDT,501,-1059.12,187.81,1246.93,61.9,-0.496,-0.063,-0.179,-17.33,0.88,A_Original
A_Ensemble A (RSI+MACD+BB),ADA_USDT,4164,-2264.5,579.13,2843.64,40.8,-0.501,-0.197,-0.108,-29.14,0.94,A_Original
B_Scalping RF Model (1m),ICP_USDT,4540,-2151.47,1413.81,3565.28,48.3,-0.505,-0.199,-0.135,-35.09,0.95,B_New
B_Scalping RF Model (1m),SHIB_USDT,4541,-1954.0,566.09,2520.09,47.3,-0.517,-0.216,-0.147,-28.91,0.95,B_New
B_Funding Rate Arb,BNB_USDT,3,-83.88,-53.45,30.43,0.0,-0.527,-0.006,-0.118,-0.84,0.0,B_New
B_Donchian Breakout,LTC_USDT,496,-2036.43,-1339.0,697.43,43.1,-0.529,-0.063,-0.125,-21.41,0.82,B_New
B_VWAP Reversion,LINK_USDT,3071,-2553.26,-305.63,2247.63,60.4,-0.53,-0.121,-0.126,-31.39,0.92,B_New
B_MTF SMA-200 Filter,TRX_USDT,3315,-2965.14,390.61,3355.75,32.1,-0.532,-0.209,-0.129,-33.71,0.91,B_New
A_Ensemble A (RSI+MACD+BB),LTC_USDT,4385,-2420.41,550.38,2970.78,39.8,-0.533,-0.217,-0.092,-35.25,0.93,A_Original
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ADA_USDT,4606,-2642.27,221.76,2864.03,52.2,-0.534,-0.161,-0.119,-31.55,0.93,B_New
B_MTF SMA-200 Filter,LTC_USDT,3809,-3435.19,-369.84,3065.35,33.5,-0.534,-0.216,-0.11,-44.63,0.92,B_New
B_Funding Rate Arb,APT_USDT,11,-364.13,-65.99,298.14,36.4,-0.534,-0.012,-0.177,-5.87,0.42,B_New
B_Trend RF Model,SUI_USDT,239,-1037.83,-430.34,607.49,41.8,-0.537,-0.079,-0.242,-14.79,0.84,B_New
B_OU Mean-Reversion Entry,DOGE_USDT,2,-38.54,-37.94,0.6,0.0,-0.541,-0.2,-0.147,-0.39,0.0,B_New
B_VWAP Reversion,BNB_USDT,2662,-2330.32,-735.63,1594.69,60.1,-0.542,-0.1,-0.111,-27.65,0.9,B_New
B_OFI Momentum,LTC_USDT,2637,-2681.4,-622.71,2058.69,42.4,-0.553,-0.159,-0.091,-39.98,0.92,B_New
B_MACD Centerline Cross + Divergence,APT_USDT,1471,-1378.25,604.8,1983.05,46.6,-0.557,-0.197,-0.179,-22.88,0.91,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ATOM_USDT,4256,-2582.35,423.62,3005.97,53.7,-0.559,-0.167,-0.144,-28.84,0.93,B_New
B_VWAP Reversion,ADA_USDT,3147,-2555.87,-414.88,2140.99,60.4,-0.564,-0.114,-0.12,-29.91,0.91,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),LINK_USDT,4468,-2665.76,89.95,2755.71,53.1,-0.571,-0.179,-0.153,-27.16,0.93,B_New
B_VWAP Reversion,ATOM_USDT,2952,-2626.92,-195.42,2431.51,59.9,-0.577,-0.12,-0.131,-32.43,0.92,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),APT_USDT,2057,-1419.78,875.88,2295.66,52.3,-0.582,-0.18,-0.172,-24.54,0.93,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),AVAX_USDT,3500,-2388.2,321.52,2709.72,52.3,-0.586,-0.19,-0.138,-34.36,0.94,B_New
B_OFI Momentum,NEAR_USDT,1748,-2612.23,-1020.37,1591.86,42.6,-0.589,-0.181,-0.146,-36.4,0.91,B_New
B_OFI Momentum,UNI_USDT,1715,-2661.4,-1320.59,1340.8,43.8,-0.595,-0.14,-0.157,-34.1,0.89,B_New
B_MTF SMA-200 Filter,SUI_USDT,1283,-1782.53,188.36,1970.9,35.2,-0.596,-0.247,-0.249,-25.35,0.91,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),DOGE_USDT,3758,-3027.38,-709.56,2317.82,52.0,-0.603,-0.16,-0.157,-32.79,0.9,B_New
B_OFI Momentum,TRX_USDT,2448,-2410.08,-363.55,2046.54,39.5,-0.627,-0.193,-0.116,-29.62,0.89,B_New
B_VWAP Reversion,AVAX_USDT,2454,-2421.14,-149.38,2271.76,58.5,-0.629,-0.144,-0.133,-36.17,0.92,B_New
B_OFI Momentum,SUI_USDT,948,-1447.79,-279.55,1168.24,41.5,-0.653,-0.202,-0.261,-19.37,0.89,B_New
A_Ensemble A (RSI+MACD+BB),TRX_USDT,4152,-2524.8,263.78,2788.59,38.9,-0.671,-0.244,-0.126,-28.77,0.91,A_Original
B_VWAP Reversion,SUI_USDT,1293,-1416.53,-80.67,1335.86,60.5,-0.672,-0.138,-0.254,-19.46,0.9,B_New
B_Ichimoku Cloud,SUI_USDT,618,-1819.52,-544.37,1275.15,37.1,-0.675,-0.241,-0.285,-22.63,0.87,B_New
A_Bollinger Band Reversion,TRX_USDT,1075,-2112.81,-933.57,1179.24,58.0,-0.68,-0.087,-0.134,-22.08,0.83,A_Original
A_Ensemble A (RSI+MACD+BB),APT_USDT,1792,-1463.57,630.68,2094.26,41.6,-0.68,-0.274,-0.197,-22.13,0.91,A_Original
B_OFI Momentum,HBAR_USDT,2067,-3483.27,-2089.86,1393.41,42.9,-0.685,-0.198,-0.142,-44.15,0.86,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),DOT_USDT,3347,-2489.48,-62.58,2426.9,52.5,-0.686,-0.204,-0.182,-26.79,0.91,B_New
A_Ensemble A (RSI+MACD+BB),BTC_USDT,4337,-2326.82,363.63,2690.45,40.1,-0.688,-0.234,-0.107,-27.98,0.91,A_Original
B_Ichimoku Cloud,UNI_USDT,1139,-3418.36,-2105.21,1313.15,36.7,-0.697,-0.174,-0.165,-43.38,0.87,B_New
B_Ornstein-Uhlenbeck Filter,DOT_USDT,2803,-2611.84,-480.71,2131.13,52.2,-0.723,-0.2,-0.182,-28.31,0.9,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),SHIB_USDT,2750,-2321.09,-970.24,1350.85,51.9,-0.728,-0.217,-0.187,-27.54,0.9,B_New
B_Ornstein-Uhlenbeck Filter,SHIB_USDT,2259,-2095.47,-942.88,1152.59,51.4,-0.746,-0.205,-0.184,-24.95,0.89,B_New
B_Ornstein-Uhlenbeck Filter,BTC_USDT,3457,-2670.67,-461.58,2209.09,47.5,-0.757,-0.205,-0.119,-29.45,0.89,B_New
B_VWAP Reversion,BTC_USDT,2230,-2486.34,-991.24,1495.1,59.1,-0.759,-0.131,-0.117,-27.62,0.87,B_New
B_VWAP Reversion,DOT_USDT,2258,-2809.57,-909.38,1900.2,59.9,-0.782,-0.157,-0.189,-29.64,0.88,B_New
A_MACD Momentum,SUI_USDT,1294,-1835.49,-485.28,1350.21,37.6,-0.787,-0.388,-0.315,-20.69,0.88,A_Original
B_Ornstein-Uhlenbeck Filter,LINK_USDT,3704,-3301.54,-1031.41,2270.13,52.2,-0.791,-0.233,-0.162,-33.02,0.89,B_New
B_MTF SMA-200 Filter,UNI_USDT,2393,-4466.09,-2603.72,1862.37,34.5,-0.799,-0.215,-0.222,-44.84,0.85,B_New
B_Futures Short RF Model,APT_USDT,328,-1909.75,-559.71,1350.05,42.4,-0.809,-0.14,-0.213,-27.21,0.79,B_New
B_Volatility Breakout (TTM Squeeze),LTC_USDT,508,-2882.16,-2379.84,502.32,37.6,-0.816,-0.116,-0.129,-30.67,0.74,B_New
B_VWAP Reversion,UNI_USDT,2394,-3186.47,-1558.81,1627.66,59.1,-0.833,-0.167,-0.204,-32.34,0.87,B_New
B_Ornstein-Uhlenbeck Filter,ETH_USDT,3738,-3504.37,-1371.13,2133.24,50.6,-0.84,-0.238,-0.136,-35.46,0.87,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),BTC_USDT,4166,-2954.87,-483.56,2471.31,48.6,-0.852,-0.239,-0.125,-31.59,0.89,B_New
B_Donchian Breakout,UNI_USDT,483,-3018.04,-2402.97,615.07,42.0,-0.859,-0.112,-0.181,-34.08,0.75,B_New
A_Ensemble A (RSI+MACD+BB),UNI_USDT,2898,-3209.58,-1193.51,2016.08,41.1,-0.872,-0.291,-0.172,-38.54,0.89,A_Original
B_MACD Centerline Cross + Divergence,UNI_USDT,2338,-3576.24,-1919.94,1656.3,44.2,-0.949,-0.267,-0.19,-39.75,0.86,B_New
B_VWAP Reversion,XRP_USDT,2706,-3653.91,-1984.17,1669.74,59.0,-0.954,-0.177,-0.143,-38.63,0.84,B_New
B_OFI Momentum,ATOM_USDT,2138,-3995.29,-2226.66,1768.63,43.9,-0.974,-0.261,-0.16,-43.67,0.84,B_New
B_VWAP Reversion,APT_USDT,1484,-2117.54,-163.49,1954.05,58.8,-0.98,-0.214,-0.22,-29.51,0.87,B_New
B_Ornstein-Uhlenbeck Filter,LTC_USDT,3881,-4259.84,-1970.7,2289.14,52.2,-1.033,-0.279,-0.142,-45.19,0.86,B_New
A_MACD Momentum,UNI_USDT,2375,-3997.22,-2400.26,1596.96,37.0,-1.04,-0.346,-0.215,-40.18,0.85,A_Original
B_VWAP Reversion,LTC_USDT,3048,-4166.52,-2297.95,1868.58,58.8,-1.046,-0.205,-0.135,-46.1,0.85,B_New
B_Scalping RF Model (1m),DOT_USDT,4814,-3736.15,-680.61,3055.55,46.7,-1.052,-0.437,-0.206,-38.06,0.89,B_New
B_Scalping RF Model (1m),AVAX_USDT,4802,-4031.51,-1300.0,2731.51,46.7,-1.052,-0.454,-0.21,-41.69,0.89,B_New
B_Scalping RF Model (1m),NEAR_USDT,4575,-4055.48,-1512.11,2543.37,47.8,-1.059,-0.466,-0.203,-43.91,0.89,B_New
B_VWAP Reversion,ETH_USDT,2777,-3963.2,-2333.02,1630.18,58.4,-1.082,-0.204,-0.136,-41.32,0.83,B_New
B_Scalping RF Model (1m),XRP_USDT,6767,-4320.8,-589.42,3731.38,46.2,-1.089,-0.433,-0.145,-46.93,0.89,B_New
B_Scalping RF Model (1m),APT_USDT,3020,-2576.25,497.91,3074.16,47.4,-1.098,-0.465,-0.264,-30.52,0.89,B_New
B_Scalping RF Model (1m),LTC_USDT,7011,-4867.5,-1293.88,3573.62,45.2,-1.1,-0.468,-0.153,-49.86,0.89,B_New
B_Scalping RF Model (1m),ETH_USDT,6752,-4601.27,-1146.48,3454.79,45.4,-1.103,-0.458,-0.144,-47.42,0.89,B_New
B_Scalping RF Model (1m),ATOM_USDT,5795,-4558.81,-1095.36,3463.45,46.7,-1.103,-0.475,-0.177,-46.81,0.89,B_New
B_Scalping RF Model (1m),ADA_USDT,6753,-5048.92,-1629.29,3419.63,46.9,-1.154,-0.447,-0.153,-54.73,0.89,B_New
B_Scalping RF Model (1m),DOGE_USDT,5846,-4490.98,-1528.13,2962.86,45.4,-1.169,-0.427,-0.18,-46.36,0.87,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),LTC_USDT,4632,-4736.16,-2243.32,2492.84,52.6,-1.191,-0.332,-0.143,-51.34,0.86,B_New
B_Ornstein-Uhlenbeck Filter,XRP_USDT,3479,-4697.73,-2809.28,1888.45,50.8,-1.191,-0.299,-0.159,-47.91,0.81,B_New
B_Ornstein-Uhlenbeck Filter,TRX_USDT,3451,-4117.02,-1898.06,2218.96,46.9,-1.202,-0.335,-0.149,-43.52,0.82,B_New
B_Scalping RF Model (1m),SOL_USDT,4599,-4369.94,-1882.5,2487.44,47.4,-1.204,-0.474,-0.218,-43.7,0.88,B_New
B_Scalping RF Model (1m),LINK_USDT,5724,-5037.87,-2322.21,2715.67,47.4,-1.208,-0.5,-0.18,-50.71,0.87,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ETH_USDT,4536,-4704.95,-2541.78,2163.16,51.1,-1.235,-0.344,-0.148,-47.61,0.84,B_New
B_VWAP Reversion,TRX_USDT,2172,-4085.07,-2594.21,1490.86,59.3,-1.248,-0.211,-0.149,-43.32,0.8,B_New
B_Volatility Breakout (TTM Squeeze),ATOM_USDT,407,-3618.02,-2917.39,700.63,40.3,-1.25,-0.131,-0.162,-38.23,0.62,B_New
B_Ornstein-Uhlenbeck Filter,UNI_USDT,2960,-4272.97,-2548.25,1724.72,51.9,-1.255,-0.337,-0.21,-44.78,0.83,B_New
A_Ensemble A (RSI+MACD+BB),SUI_USDT,1576,-2374.51,-1027.44,1347.07,40.7,-1.335,-0.544,-0.323,-26.67,0.85,A_Original
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),XRP_USDT,4247,-4996.24,-2914.84,2081.4,51.1,-1.343,-0.355,-0.158,-52.59,0.82,B_New
B_Scalping RF Model (1m),HBAR_USDT,5655,-5186.76,-2410.58,2776.18,46.8,-1.344,-0.551,-0.191,-54.94,0.87,B_New
B_Scalping RF Model (1m),BNB_USDT,6318,-5400.58,-2875.0,2525.57,44.6,-1.353,-0.48,-0.159,-54.95,0.84,B_New
B_Volatility Breakout (TTM Squeeze),SUI_USDT,174,-1934.46,-1534.27,400.19,37.4,-1.365,-0.154,-0.336,-20.52,0.59,B_New
B_Scalping RF Model (1m),UNI_USDT,4689,-5110.22,-2901.88,2208.34,47.3,-1.424,-0.502,-0.233,-51.1,0.84,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),UNI_USDT,3512,-5005.96,-3269.87,1736.09,52.0,-1.458,-0.403,-0.23,-50.34,0.81,B_New
B_Scalping RF Model (1m),BTC_USDT,6749,-4992.22,-1856.57,3135.65,43.3,-1.523,-0.578,-0.15,-50.88,0.84,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),TRX_USDT,4107,-4977.89,-2717.33,2260.56,47.6,-1.564,-0.422,-0.161,-51.8,0.81,B_New
B_Scalping RF Model (1m),SUI_USDT,2642,-3175.6,-1315.17,1860.43,47.7,-1.579,-0.642,-0.336,-35.48,0.85,B_New
B_Scalping RF Model (1m),TRX_USDT,5691,-5332.89,-2241.59,3091.29,41.4,-1.706,-0.693,-0.165,-55.72,0.83,B_New
